date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
4/8/22,"Friday, Ballerini",OVN,Steel City,KFKF-FM,5:58:00 AM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:11:00 AM,"MCCOY, NEAL",No Doubt About It,1993,G,c-,solo,men,filipino,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:15:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:21:00 AM,"STRAIT, GEORGE",Living And Living Well,2001,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:24:00 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:27:00 AM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:32:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:44:00 AM,"ANDREWS, JESSICA",Who I Am,2000,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:53:00 AM,"BLACK, CLINT",Better Man,1989,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,6:56:00 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:00:00 AM,"YOUNG, CHRIS",I Can Take It From There,2011,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:12:00 AM,"URBAN, KEITH",Kiss A Girl,2009,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:16:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:20:00 AM,BELLAMY BROTHERS,Redneck Girl,1982,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:23:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:27:00 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:32:00 AM,LOCASH/LOVE & JOHNSTON,Beach Boys,2021,C,c-,collab,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:45:00 AM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:52:00 AM,"ADKINS, TRACE",Honky Tonk Badonkadonk,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:56:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,7:59:00 AM,BROTHERS OSBORNE,Stay A Little Longer,2013,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:12:00 AM,"JACKSON, ALAN",Chasin' That Neon Rainbow,1990,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:15:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:22:00 AM,FLORIDA GEORGIA LINE,Stay,2012,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:26:00 AM,"BYRD, TRACY",I'm From The Country,1998,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:31:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:34:00 AM,"BRYAN, LUKE",Do I,2009,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:38:00 AM,"STRAIT, GEORGE",Check Yes Or No,1995,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:43:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:55:00 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,8:58:00 AM,"PAISLEY, BRAD",She's Everything,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:02:00 AM,LADY ANTEBELLUM,Bartender,2014,G,c-,trio,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:05:00 AM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,2011,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:09:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:12:00 AM,"YEARWOOD, TRISHA",XXX's And OOO's (An ...),1994,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:14:00 AM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:18:00 AM,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:21:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:32:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:35:00 AM,"HILL, FAITH",Wild One,1993,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:38:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:41:00 AM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:52:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:56:00 AM,"CHESNEY, KENNY",She's Got It All,1997,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Steel City,KFKF-FM,9:59:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:03:00 AM,"MCGRAW, TIM",Just To See You Smile,1997,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:06:00 AM,"CURRINGTON, BILLY",People Are Crazy,2008,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:10:00 AM,"JANSON, CHRIS",Good Vibes,2019,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:12:00 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:15:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:18:00 AM,"WILLS, MARK",19 Somethin',2002,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:22:00 AM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:32:00 AM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:36:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:39:00 AM,"JACKSON, ALAN",Mercury Blues,1993,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:43:00 AM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:54:00 AM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,10:58:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:01:00 AM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:05:00 AM,BROOKS & DUNN,Boot Scootin' Boogie,1992,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:08:00 AM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:11:00 AM,"CARMICHAEL, DILLON",Son Of A,2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:15:00 AM,"STRAIT, GEORGE",The Fireman,1985,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:17:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:21:00 AM,"URBAN, KEITH",Days Go By,2004,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:32:00 AM,"BLACK, CLINT",Killin' Time,1989,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:34:00 AM,"ALDEAN, JASON",You Make It Easy,2018,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:38:00 AM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),2012,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:41:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:53:00 AM,"MCCREERY, SCOTTY",See You Tonight,2013,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,11:57:00 AM,"BROOKS, GARTH",Unanswered Prayers,1990,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:01:00 PM,"PASLAY, ERIC",Friday Night,2013,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:04:00 PM,"HUNT, SAM",Leave The Night On,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:07:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:10:00 PM,"MCGRAW, TIM",Down On The Farm,1994,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:12:00 PM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:16:00 PM,"MCENTIRE, REBA",Fancy,1990,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:21:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:32:00 PM,"KEITH, TOBY",Should've Been A Cowboy,1993,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:35:00 PM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:38:00 PM,"WILSON, GRETCHEN",Redneck Woman,2004,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:42:00 PM,BELLAMY BROTHERS,When I'm Away From You,1982,G,c-,duo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:53:00 PM,"YOUNG, BRETT",Catch,2018,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,12:57:00 PM,"JACKSON, ALAN",Summertime Blues,1994,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:00:00 PM,"UNDERWOOD, CARRIE",Good Girl,2012,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:03:00 PM,"TURNER, JOSH",Hometown Girl,2016,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:07:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:10:00 PM,"TRITT, TRAVIS",Take It Easy,1993,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:14:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:17:00 PM,"PAISLEY, BRAD",The World,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:21:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:31:00 PM,"YOUNG, CHRIS",I'm Comin' Over,2015,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:35:00 PM,BROOKS & DUNN,Red Dirt Road,2003,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:39:00 PM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:42:00 PM,"CURRINGTON, BILLY",Must Be Doin' Somethin' Right,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:54:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,1:57:00 PM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),1995,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:00:00 PM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:04:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:08:00 PM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:12:00 PM,LOCASH,I Love This Life,2014,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:15:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:18:00 PM,"YEARWOOD, TRISHA",She's In Love With The Boy,1991,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:30:00 PM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:33:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:38:00 PM,"BROOKS, GARTH",Shameless,1991,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:42:00 PM,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:52:00 PM,"SHELTON, BLAKE",All About Tonight,2010,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:55:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",MID,Steel City,KFKF-FM,2:58:00 PM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:01:00 PM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:04:00 PM,"DIFFIE, JOE",Pickup Man,1994,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:08:00 PM,OLD DOMINION,Break Up With Him,2014,G,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:11:00 PM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:15:00 PM,"JACKSON, ALAN",Gone Country,1994,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:19:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:30:00 PM,"STRAIT, GEORGE",Carrying Your Love With Me,1997,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:34:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:37:00 PM,"ALLAN, GARY",Nothing On But The Radio,2003,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:41:00 PM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:52:00 PM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:56:00 PM,"CURRINGTON, BILLY",Don't It,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,3:58:00 PM,"LAWRENCE, TRACY",Alibis,1993,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:01:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:04:00 PM,"RICE, CHASE",Eyes On You,2017,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:07:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:10:00 PM,"TRITT, TRAVIS",I'm Gonna Be Somebody,1989,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:14:00 PM,LOVE AND THEFT,Angel Eyes,2011,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:17:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:21:00 PM,"RHETT, THOMAS",T-Shirt,2015,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:33:00 PM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:36:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:47:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:50:00 PM,"UNDERWOOD, CARRIE","Jesus, Take The Wheel",2005,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:53:00 PM,"BROWN, KANE",Lose It,2018,G,c-,solo,men,multiethnic,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:56:00 PM,"HILL, FAITH",The Way You Love Me,2000,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,4:59:00 PM,"OWEN, JAKE",Yee Haw,2006,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:02:00 PM,"URBAN, KEITH",You Look Good In My Shirt,2008,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:06:00 PM,"REED, JERRY",East Bound And Down,1977,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:08:00 PM,"MOORE, JUSTIN",Why We Drink,2019,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:12:00 PM,ALABAMA,Roll On (Eighteen Wheeler),1984,G,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:18:00 PM,"BRICE, LEE",Parking Lot Party,2012,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:22:00 PM,"MCCOY, NEAL",Hillbilly Rap,1996,G,c-,solo,men,filipino,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:26:00 PM,"DIFFIE, JOE",If The Devil Danced (In ...),1991,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:28:00 PM,"JONES, GEORGE/BROOKS, GARTH",Beer Run,2001,G,c-,collab,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:32:00 PM,BROOKS & DUNN,Beer Thirty,1999,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:42:00 PM,"STRAIT, GEORGE",Give It Away,2006,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:46:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,5:56:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,6:00:00 PM,"ADKINS, TRACE",(This Ain't) No Thinkin' Thing,1996,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,6:04:00 PM,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KFKF-FM,6:06:00 PM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,KansasCity,B2Bmen
